Feature Number,gini,fisher,f_ratio,pearson,spearman,p_value,F1 Score Decision Tree,F1 Score Neural Network,F1 Score Random Forest,F1 Score SVM,F1 Score Logistic Regression,F1 Score XGBoost
1852,0.43655105995138754,0.04985523781736872,0.024590659963294872,0.15492083332771428,0.08495889672247309,8.538094870594607e-07,0.7042605176527438,0.3091860259359438,0.7539193023011453,0.6138519146531016,0.7061201501877347,0.7838736681887366
1853,0.4347604541449028,0.049069117657974365,0.02418519479754334,-0.15366871589864844,-0.08410469658637205,1.0481281013394914e-06,0.7014285714285714,0.1344015444015444,0.7757931420965991,0.6138519146531016,0.7061201501877347,0.7999650052019295
1854,0.4346844339889005,0.05005247477157518,0.02464929425368419,0.15510104822070242,0.08789190249952794,8.288681991817275e-07,0.69,0.5830205278592375,0.7446093189964157,0.6138519146531016,0.7170045890696705,0.7986370450703326
1855,0.4346844339889005,0.04963929600464846,0.02445099934814443,-0.15449089554023018,-0.08647831466367935,9.162601713278927e-07,0.7042605176527438,0.5830205278592375,0.7539193023011453,0.6138519146531016,0.7061201501877347,0.7808245269490945
1856,0.4347604541449028,0.050493825247057304,0.024854482895459298,-0.15572961497274634,-0.08926769386917739,7.472443082610895e-07,0.6815238095238095,0.5830205278592375,0.7539193023011453,0.6138519146531016,0.699234702812511,0.7868264729620662
1857,0.4346844339889005,0.04977146693558059,0.02452075251852142,0.15470577858204426,0.08683360144595144,8.845175165652065e-07,0.69,0.5830205278592375,0.7624975994878908,0.6138519146531016,0.7072644830897258,0.7779844343083155
1858,0.4347176922644698,0.05258723397744726,0.02582324245071473,-0.15866064101860958,-0.09694037650760698,4.5831148900192015e-07,0.7014285714285714,0.1344015444015444,0.7779137187230372,0.6138519146531016,0.7061201501877347,0.8180225988700565
1859,0.4350722125863325,0.050177082243107955,0.02469755128590531,-0.1552491088998428,-0.08842861231955602,8.08902683288772e-07,0.7042605176527438,0.5830205278592375,0.7539193023011453,0.6138519146531016,0.7061201501877347,0.8089633504513413
1860,0.4347604541449028,0.04999695205035284,0.024616820788543624,0.1550012022715258,0.0877180387550118,8.425987439151253e-07,0.7042605176527438,0.6462739343116701,0.74605596562741,0.6138519146531016,0.7129128559102675,0.7691903906176109
1861,0.4346844339889005,0.049632355241236076,0.024444906718947716,-0.15447202588829745,-0.08644051819748019,9.190993274795395e-07,0.72,0.5830205278592375,0.782311222361285,0.6138519146531016,0.7061201501877347,0.7999650052019295
1862,0.4347604541449028,0.05070892642551607,0.024952826684683686,0.15602997508929967,0.09089294191574128,7.110259762730445e-07,0.7027048054919908,0.634638346727899,0.7514509762082576,0.6138519146531016,0.7061201501877347,0.7868264729620662
1863,0.43677929271073973,0.0491130302263141,0.02422742513214039,-0.15379963926567217,-0.08489842237655443,1.0259728962102723e-06,0.7085211267605636,0.28328388746803074,0.7539193023011453,0.6138519146531016,0.7061201501877347,0.7868264729620662
1864,0.4356955227399662,0.04926895986040309,0.02426299768311079,0.15390993185328297,0.08528394633178585,1.0076588200683672e-06,0.7329382151029747,0.6477100573580279,0.7670802415875755,0.6138519146531016,0.7061201501877347,0.7821161851315099
1865,0.4474545149562975,0.04591931238160379,0.022594819167375314,0.1486458378375421,0.07688557154233239,2.347278787652824e-06,0.6857630311911241,0.27312480547774665,0.7627521929824561,0.6138519146531016,0.7142348955392435,0.7660290556900726
1866,0.43558063721292434,0.044685949109429295,0.02202416684098362,0.1467976386284793,0.07310592492241633,3.1373210749740748e-06,0.6941304347826087,0.6359739272547603,0.7519682017543861,0.6138519146531016,0.7129128559102675,0.7883107396893242
1867,0.4346844339889005,0.04939512785080895,0.02433540517315169,0.1541339436117985,0.08545025078306216,9.714240571942472e-07,0.7286231180184557,0.5830205278592375,0.7714267834793492,0.6138519146531016,0.7061201501877347,0.7808245269490945
